1000
1.3083999999996543e-05,0.010590705000000006,0.00902597799999999,6.229299999999105e-05
0.0013713050000000032,0.0008334210000000009,0.00015075500000000241,7.111000000004086e-06
0.0003985059999999929,0.000373475000000012,0.00020110099999998132,5.689000000003164e-06
0.000841385,0.0014176700000000098,0.00014876499999999515,6.258000000008979e-06
2000
3.072000000001185e-05,0.021805479999999988,0.01873604399999998,0.00011861400000001687
0.001311571999999983,0.0007788069999999925,0.0002249950000000056,9.670999999988883e-06
0.0004374750000000205,0.0004360520000000201,0.00039281699999998976,7.963999999971438e-06
0.0009093680000000215,0.0016332780000000158,0.00017578700000003833,6.257999999981223e-06
3000
1.3085000000023772e-05,0.03176329699999997,0.02677045100000003,0.00018062200000001916
0.001195517999999951,0.0008484970000000036,0.00019370699999998742,5.6890000000864305e-06
0.0004303639999999609,0.0004064699999999366,0.00022215100000000376,5.688999999975408e-06
0.0008595900000000212,0.0016310019999999925,0.00017607099999994436,5.405000000013871e-06
4000
1.3368999999929798e-05,0.040404706999999984,0.03812346599999994,0.00027221300000002113
0.0012060430000000455,0.0008831990000000012,0.0001757860000000111,5.120000000080616e-06
0.00045880799999997723,0.00042865700000005447,0.0002244260000000553,6.543000000025501e-06
0.0009457760000000093,0.001868513000000016,0.00019285300000004835,5.68800000000369e-06
5000
3.697800000002083e-05,0.05823650399999991,0.05251462700000009,0.0003228440000000443
0.0012626469999998946,0.0008612969999999276,0.0001854580000000272,5.688999999975408e-06
0.00048355499999996887,0.0004545419999999467,0.0002446219999998611,6.257999999981223e-06
0.0009500430000000115,0.0018056509999999637,0.00019683500000011733,5.688999999975408e-06
6000
1.365300000011338e-05,0.06811922700000017,0.056610052999999994,0.0003544170000000513
0.0014006030000000003,0.0009895810000000171,0.00020252499999995344,5.97300000015899e-06
0.0008391090000001711,0.0005674660000001275,0.00026737699999990205,5.97300000015899e-06
0.0009380969999999156,0.001879891000000189,0.00020053300000011376,5.688999999975408e-06
7000
1.3653000000335425e-05,0.0783290619999999,0.06774120100000003,0.0004113059999997226
0.0014108420000003008,0.0009696699999999225,0.00020963500000004132,5.688999999975408e-06
0.0005085860000000331,0.00044344900000004017,0.0002579909999997909,7.1120000000313155e-06
0.0009622750000000124,0.0019342200000003196,0.00022044399999998632,5.688999999975408e-06
8000
3.0436000000300112e-05,0.08545353199999983,0.07317806500000001,0.0005270749999999325
0.0013536689999997797,0.0009295630000001331,0.00019854200000013478,5.974000000019686e-06
0.0004940790000000916,0.000510577000000012,0.000254576999999756,6.257999999981223e-06
0.0010194479999996453,0.0019353570000002485,0.0002198749999999805,5.972999999936945e-06
9000
1.3653999999974076e-05,0.09017018299999968,0.08128272900000022,0.0005316259999998962
0.001415109000000303,0.0008612959999996228,0.0002079290000001066,5.972999999936945e-06
0.0004835550000001909,0.00047046999999977857,0.0002454760000003553,5.688999999975408e-06
0.0011366390000002724,0.002151534999999427,0.0002622570000001545,6.257999999981223e-06
10000
1.308399999988552e-05,0.10598527100000066,0.09850126500000034,0.00065137699999962
0.0012825579999997672,0.0009361050000000759,0.00020394700000014865,6.257999999981223e-06
0.0005572249999996615,0.0005927809999999312,0.0003094749999998925,7.68000000039848e-06
0.0010200170000000952,0.001933649999999787,0.00021731499999955162,6.257999999981223e-06
